station_event_id,net_number,catch_id,scientific_name,verbatimIdentification,taxonomic_rank,prop_total_sample,sf_proc,prop_sf_proc,lifestage,sex,common_name,identified_by,date_identified,preservation_method,catch_count,size_range,count_method,abundance_m3,flowmeter_volume_filtered_m3,depth_volume_filtered_m3,comments
IYS2022-TINRO-3-31-Bongo-1,1,IYS2022-TINRO-3-31-Bongo-1-125,Eukrohnia hamata,Eukronia hamata,Species,,,0.125,,,,,,Formalin,72,>10mm,Total,1.4110730034296914,51.025,,
IYS2022-TINRO-3-31-Bongo-1,1,IYS2022-TINRO-3-31-Bongo-1-128,Sagitta elegans,Sagitta elegans,Species,,,0.125,,,,,,Formalin,16,10-20mm,Total,0.3135717785399314,51.025,,
IYS2022-TINRO-3-31-Bongo-1,1,IYS2022-TINRO-3-31-Bongo-1-129,Sagitta elegans,Sagitta elegans,Species,,,0.5,,,,,,Formalin,14,20-35mm,Total,0.27437530622244,51.025,,
IYS2022-TINRO-3-31-Bongo-1,1,IYS2022-TINRO-3-31-Bongo-1-130,Sagitta scrippsae,Sagitta scrippae  (larger transparent fellow),Species,,,1,,,,,,Formalin,2,40mm,Total,0.039196472317491425,51.025,,
IYS2022-TINRO-3-31-Bongo-1,1,IYS2022-TINRO-3-31-Bongo-1-134,Oikopleura,Oikopluera,Genus,,,0.015625,,,,,,Formalin,256,3-6mm,Total,5.017148456638902,51.025,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-1,Pseudocalanus,Pseudocalanus spp.,Genus,,,,C6,female,,,,Formalin,1152,,Total,23.480254777070062,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-2,Pseudocalanus,Pseudocalanus spp.,Genus,,,,C6,male,,,,Formalin,320,,Total,6.522292993630574,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-3,Pseudocalanus,Pseudocalanus spp.,Genus,,,,C5,,,,,Formalin,576,,Total,11.740127388535031,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-4,Pseudocalanus,Pseudocalanus spp.,Genus,,,,C4,,,,,Formalin,96,,Total,1.956687898089172,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-5,Scolecithricella minor,Scolethricella minor,Species,,,,C6,female,,,,Formalin,96,,Total,1.956687898089172,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-7,Scolecithricella minor,Scolethricella minor,Species,,,,C45,,,,,Formalin,32,,Total,0.6522292993630573,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-9,Oithona spinirostris,Oithona spinirostris,Species,,,,C6,female,,,,Formalin,224,,Total,4.565605095541401,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-10,Oithona,Oithona spp.,Genus,,,,C5,,,,,Formalin,896,,Total,18.262420382165605,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-11,Oithona similis,Oithona similis,Species,,,,C6,female,,,,Formalin,96,,Total,1.956687898089172,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-12,Oithona similis,Oithona similis,Species,,,,C6,male,,,,Formalin,32,,Total,0.6522292993630573,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-15,Metridia pacifica,Metridia pacifica,Species,,,,C5,,,,,Formalin,64,,Total,1.3044585987261146,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-16,Metridia pacifica,Metridia pacifica,Species,,,,C4,,,,,Formalin,192,,Total,3.913375796178344,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-17,Metridia,Metridia sp.,Genus,,,,C3,,,,,Formalin,544,,Total,11.087898089171974,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-18,Metridia,Metridia sp.,Genus,,,,C2,,,,,Formalin,224,,Total,4.565605095541401,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-19,Metridia,Metridia sp.,Genus,,,,C1,,,,,Formalin,64,,Total,1.3044585987261146,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-20,Eucalanus bungii,Eucalanus bungii,Species,,,,C6,female,,,,Formalin,4,,Total,0.08152866242038216,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-22,Eucalanus bungii,Eucalanus bungii,Species,,,,C5,,,,,Formalin,48,,Total,0.978343949044586,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-23,Eucalanus bungii,Eucalanus bungii,Species,,,,C4,,,,,Formalin,80,,Total,1.6305732484076434,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-24,Eucalanus bungii,Eucalanus bungii,Species,,,,C3,,,,,Formalin,48,,Total,0.978343949044586,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-28,Neocalanus cristatus,Neocalanus cristatus,Species,,,,C5,,,,,Formalin,160,,Total,3.261146496815287,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-29,Neocalanus cristatus,Neocalanus cristatus,Species,,,,C4,,,,,Formalin,80,,Total,1.6305732484076434,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-30,Neocalanus cristatus,Neocalanus cristatus,Species,,,,C3,,,,,Formalin,192,,Total,3.913375796178344,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-31,Neocalanus cristatus,Neocalanus cristatus,Species,,,,C2,,,,,Formalin,96,,Total,1.956687898089172,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-32,Neocalanus cristatus,Neocalanus cristatus,Species,,,,C1,,,,,Formalin,224,,Total,4.565605095541401,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-34,Neocalanus,Neocalanus plumchrus/flemmingi,Genus,,,,C5,,,,,Formalin,48,,Total,0.978343949044586,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-35,Neocalanus,Neocalanus plumchrus/flemmingi,Genus,,,,C4,,,,,Formalin,256,,Total,5.217834394904458,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-36,Neocalanus,Neocalanus plumchrus/flemmingi,Genus,,,,C3,,,,,Formalin,512,,Total,10.435668789808917,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-37,Neocalanus,Neocalanus plumchrus/flemmingi,Genus,,,,C2,,,,,Formalin,736,,Total,15.001273885350319,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-38,Neocalanus,Neocalanus plumchrus/flemmingi,Genus,,,,C1,,,,,Formalin,288,,Total,5.8700636942675155,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-39,Heterorhabdus tanneri,Heterorhabdus tanneri,Species,,,,C6,female,,,,Formalin,8,,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-43,Euchaeta elongata,Eucheata elongata,Species,,,,C6,female,,,,Formalin,2,,Total,0.04076433121019108,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-44,Euchaeta elongata,Eucheata elongata,Species,,,,C6,male,,,,Formalin,2,,Total,0.04076433121019108,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-45,Euchaeta elongata,Eucheata elongata,Species,,,,C5,,,,,Formalin,4,,Total,0.08152866242038216,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-47,Euchaeta elongata,Eucheata elongata,Species,,,,C3,,,,,Formalin,32,,Total,0.6522292993630573,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-48,Euchaeta elongata,Eucheata elongata,Species,,,,C2,,,,,Formalin,32,,Total,0.6522292993630573,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-50,Candacia columbiae,Candacia columbia,Species,,,,C6,male,,,,Formalin,4,,Total,0.08152866242038216,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-57,Racovitzanus antarcticus,Racovitzanus antarcticus,Species,,,,C5,,,,,Formalin,32,,Total,0.6522292993630573,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-58,Racovitzanus antarcticus,Racovitzanus antarcticus,Species,,,,C4,,,,,Formalin,32,,Total,0.6522292993630573,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-61,Aetideidae,Aetideidae,Family,,,,C5,,,,,Formalin,8,,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-62,Aetideidae,Aetideidae,Family,,,,C4,,,,,Formalin,32,,Total,0.6522292993630573,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-75,Microcalanus,Microcalanus sp.,Genus,,,,C5,,,,,Formalin,128,,Total,2.608917197452229,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-87,Ostracoda,Ostracoda,Class,,,0.03125,,,,,,Formalin,480,1-3mm,Total,9.78343949044586,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-88,Parathemisto pacifica,Parathemisto pacifica,Species,,,0.25,,,,,,Formalin,8,3-10mm,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-93,Hyperia,Hyperia (juv.),Genus,,,0.125,juvenile,,,,,Formalin,16,3-5mm,Total,0.32611464968152865,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-96,Euphausiidae,Euphausiidae,Family,,,0.03125,egg,,,,,Formalin,256,,Total,5.217834394904458,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-97,Euphausiidae,Euphausiidae,Family,,,0.03125,nauplii,,,,,Formalin,64,,Total,1.3044585987261146,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-98,Euphausiidae,Euphausiidae,Family,,,0.03125,cal,,,,,Formalin,128,,Total,2.608917197452229,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-99,Euphausiidae,Euphausiidae,Family,,,,furcilia,,,,,Formalin,4,fur 5-10mm,Total,0.08152866242038216,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-100,Euphausia pacifica,Euphausia pacifica,Species,,,1,,,,,,Formalin,1,15-30mm,Total,0.02038216560509554,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-110,Isopoda,Crytoniscid (parasitic isopod larvae),Order,,,,crytoniscid larva,,,,,Formalin,64,1mm,Total,1.3044585987261146,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-112,Aglantha digitale,Aglantha digitale,Species,,,0.25,,,,,,Formalin,24,10-20mm,Total,0.489171974522293,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-114,Tomopteris,Tomopteris,Genus,,,0.25,,,,,,Formalin,4,5-20mm,Total,0.08152866242038216,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-115, ,Tyroscrolex? (leafy stick),,,,0.125,,,,,,Formalin,8,5-20mm,Total,0.16305732484076432,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-119,Limacina helicina,Limiacina helicina,Species,,,0.03125,,,,,,Formalin,544,sm >1mm,Total,11.087898089171974,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-120,Clione limacina,Clione limacina,Species,,,0.03125,,,,,,Formalin,96,2-8mm,Total,1.956687898089172,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-125,Eukrohnia hamata,Eukronia hamata,Species,,,0.03125,,,,,,Formalin,448,>10mm,Total,9.131210191082802,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-128,Sagitta elegans,Sagitta elegans,Species,,,0.25,,,,,,Formalin,4,10-20mm,Total,0.08152866242038216,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-129,Sagitta elegans,Sagitta elegans,Species,,,0.25,,,,,,Formalin,12,20-35mm,Total,0.2445859872611465,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-133,Salpa aspera,Salpa aspera,Species,,,0.125,,,,,,Formalin,24,10-20mm,Total,0.489171974522293,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-134,Oikopleura,Oikopluera,Genus,,,0.03125,,,,,,Formalin,96,3-6mm,Total,1.956687898089172,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-135,Fritillaria,Fritilaria,Genus,,,0.03125,,,,,,Formalin,32,>1mm,Total,0.6522292993630573,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-136,Dimophyes arctica,Dimophyes arctica,Species,,,0.25,,,,,,Formalin,20,10-20mm,Total,0.40764331210191085,49.0625,,
IYS2022-TINRO-3-32-Bongo-1,1,IYS2022-TINRO-3-32-Bongo-1-137,Siphonophorae,Siphonophore bract,Order,,,0.125,,,,,,Formalin,8,5-20mm,Total,0.16305732484076432,49.0625,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-1,Aetideus pacificus,AETIDEUS PACIFICUS V,Species,,,,C5,,,,,Formalin,64,,Total,0.9058740268931351,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-2,Aglantha digitale,AGLANTHA DIGITALE (MEDIUM),Species,,,,,,,,,Formalin,16,,Total,0.22646850672328378,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-3,Calanus marshallae,CALANUS MARSHALLAE AF,Species,,,,C6,F,,,,Formalin,864,,Total,12.229299363057324,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-4,Calanus marshallae,CALANUS MARSHALLAE AM,Species,,,,C6,M,,,,Formalin,32,,Total,0.45293701344656756,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-5,Calanus marshallae,CALANUS MARSHALLAE V,Species,,,,C5,,,,,Formalin,96,,Total,1.3588110403397027,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-6,Clione limacina,CLIONE LIMACINA (SMALL),Species,,,,juvenile,,,,,Formalin,16,,Total,0.22646850672328378,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-7,Conchoecia,CONCHOECIA SP.,Genus,,,,,,,,,Formalin,384,,Total,5.435244161358811,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-8,Cyphocaris challengeri,CYPHOCARIS CHALLENGERI JUVENILE,Species,,,,juvenile,,,,,Formalin,2,,Total,0.028308563340410473,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-9,Dimophyes arctica,DIMOPHYES ARCTICA (LARGE),Species,,,,,,,,,Formalin,24,,Total,0.33970276008492567,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-10,Eucalanus bungii,EUCALANUS BUNGII AF,Species,,,,C6,F,,,,Formalin,96,,Total,1.3588110403397027,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-11,Eucalanus bungii,EUCALANUS BUNGII III,Species,,,,C3,,,,,Formalin,64,,Total,0.9058740268931351,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-12,Eucalanus bungii,EUCALANUS BUNGII IV,Species,,,,C4,,,,,Formalin,160,,Total,2.2646850672328376,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-13,Eucalanus bungii,EUCALANUS BUNGII V,Species,,,,C5,,,,,Formalin,192,,Total,2.7176220806794054,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-14,Eukrohnia hamata,EUKROHNIA HAMATA,Species,,,,,,,,,Formalin,160,,Total,2.2646850672328376,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-15,Euphausiacea,EUPHAUSIACEA CALYPTOPIS,Order,,,,calyptopis,,,,,Formalin,32,,Total,0.45293701344656756,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-16,Pisces,FISH LARVAE,Superclass,,,,larvae,,,,,Formalin,2,,Total,0.028308563340410473,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-17,Heterorhabdus tanneri,HETERORHABDUS TANNERI AM,Species,,,,C6,M,,,,Formalin,8,,Total,0.11323425336164189,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-18,Limacina helicina,LIMACINA HELICINA (SMALL),Species,,,,juvenile,,,,,Formalin,2,,Total,0.028308563340410473,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-19,Lucicutia flavicornis,LUCICUTIA FLAVICORNIS AM,Species,,,,C6,M,,,,Formalin,32,,Total,0.45293701344656756,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-20,Metridia okhotensis,METRIDIA OCHOTENSIS AF,Species,,,,C6,F,,,,Formalin,96,,Total,1.3588110403397027,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-21,Metridia pacifica,METRIDIA PACIFICA AF,Species,,,,C6,F,,,,Formalin,1920,,Total,27.176220806794053,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-22,Metridia pacifica,METRIDIA PACIFICA AM,Species,,,,C6,M,,,,Formalin,128,,Total,1.8117480537862702,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-23,Metridia pacifica,METRIDIA PACIFICA II,Species,,,,C2,,,,,Formalin,64,,Total,0.9058740268931351,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-24,Metridia pacifica,METRIDIA PACIFICA III,Species,,,,C3,,,,,Formalin,288,,Total,4.076433121019108,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-25,Metridia pacifica,METRIDIA PACIFICA IV,Species,,,,C4,,,,,Formalin,128,,Total,1.8117480537862702,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-26,Metridia pacifica,METRIDIA PACIFICA V,Species,,,,C5,,,,,Formalin,96,,Total,1.3588110403397027,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-27,Neocalanus cristatus,NEOCALANUS CRISTATUS III,Species,,,,C3,,,,,Formalin,40,,Total,0.5661712668082094,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-28,Neocalanus cristatus,NEOCALANUS CRISTATUS IV,Species,,,,C4,,,,,Formalin,24,,Total,0.33970276008492567,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-29,Neocalanus cristatus,NEOCALANUS CRISTATUS V,Species,,,,C5,,,,,Formalin,40,,Total,0.5661712668082094,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-30,Neocalanus flemingeri,NEOCALANUS FLEMINGERI AF,Species,,,,C6,F,,,,Formalin,16,,Total,0.22646850672328378,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-31,Neocalanus,NEOCALANUS FLEMINGERI/PLUMCHRUS I,Genus,,,,C1,,,,,Formalin,96,,Total,1.3588110403397027,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-32,Neocalanus,NEOCALANUS FLEMINGERI/PLUMCHRUS II,Genus,,,,C2,,,,,Formalin,544,,Total,7.699929228591649,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-33,Neocalanus,NEOCALANUS FLEMINGERI/PLUMCHRUS III,Genus,,,,C3,,,,,Formalin,384,,Total,5.435244161358811,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-34,Neocalanus,NEOCALANUS FLEMINGERI/PLUMCHRUS IV,Genus,,,,C4,,,,,Formalin,256,,Total,3.6234961075725405,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-35,Oikopleura,OIKOPLEURA SP. (LARGE),Genus,,,,,,,,,Formalin,64,,Total,0.9058740268931351,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-36,Oikopleura,OIKOPLEURA SP. (SMALL),Genus,,,,juvenile,,,,,Formalin,96,,Total,1.3588110403397027,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-37,Oithona similis,OITHONA SIMILIS AF,Species,,,,C6,F,,,,Formalin,160,,Total,2.2646850672328376,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-38,Paraeuchaeta elongata,PARAEUCHAETA ELONGATA AF,Species,,,,C6,F,,,,Formalin,16,,Total,0.22646850672328378,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-39,Paraeuchaeta elongata,PARAEUCHAETA ELONGATA AM,Species,,,,C6,M,,,,Formalin,8,,Total,0.11323425336164189,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-40,Paraeuchaeta elongata,PARAEUCHAETA ELONGATA III,Species,,,,C3,,,,,Formalin,32,,Total,0.45293701344656756,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-41,Paraeuchaeta elongata,PARAEUCHAETA ELONGATA IV,Species,,,,C4,,,,,Formalin,32,,Total,0.45293701344656756,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-42,Paraeuchaeta elongata,PARAEUCHAETA ELONGATA V,Species,,,,C5,,,,,Formalin,8,,Total,0.11323425336164189,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-43,Parasagitta elegans,PARASAGITTA ELEGANS,Species,,,,,,,,,Formalin,4,,Total,0.056617126680820945,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-44,Parasagitta elegans,PARASAGITTA ELEGANS (SMALL),Species,,,,juvenile,,,,,Formalin,64,,Total,0.9058740268931351,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-45,Pleuromamma scutullata,PLEUROMAMMA SCUTULLATA AF,Species,,,,C6,F,,,,Formalin,16,,Total,0.22646850672328378,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-46,Pleuromamma scutullata,PLEUROMAMMA SCUTULLATA V,Species,,,,C5,,,,,Formalin,16,,Total,0.22646850672328378,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-47,Primno macropa,PRIMNO MACROPA,Species,,,,,,,,,Formalin,3,,Total,0.04246284501061571,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-48,Pseudocalanus,PSEUDOCALANUS SP. AF,Genus,,,,C6,F,,,,Formalin,576,,Total,8.152866242038217,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-49,Pseudocalanus,PSEUDOCALANUS SP. V,Genus,,,,C5,,,,,Formalin,32,,Total,0.45293701344656756,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-50,Racovitzanus antarcticus,RACOVITZANUS ANTARCTICUS AM,Species,,,,C6,M,,,,Formalin,8,,Total,0.11323425336164189,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-51,Scolecithricella minor,SCOLECITHRICELLA MINOR AF,Species,,,,C6,F,,,,Formalin,384,,Total,5.435244161358811,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-52,Scolecithricella minor,SCOLECITHRICELLA MINOR AM,Species,,,,C6,M,,,,Formalin,32,,Total,0.45293701344656756,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-53,Scolecithricella minor,SCOLECITHRICELLA MINOR V,Species,,,,C5,,,,,Formalin,256,,Total,3.6234961075725405,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-54,Scolecithricella ovata,SCOLECITHRICELLA OVATA AF,Species,,,,C6,F,,,,Formalin,32,,Total,0.45293701344656756,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-55,Siphonophorae,SIPHONOPHORA BRACTS,Order,,,,,,,,,Formalin,32,,Total,0.45293701344656756,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-56,Themisto pacifica,THEMISTO PACIFICA,Species,,,,,,,,,Formalin,5,,Total,0.07077140835102617,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-57,Thysanoessa longipes,THYSANOESSA LONGIPES MALES,Species,,,,adult,M,,,,Formalin,1,,Total,0.014154281670205236,70.65,,
IYS2022-NW-2-1-Bongo-1,1,IYS2022-NW-2-1-Bongo-1-58,Tomopteris,TOMOPTERIS SP.,Genus,,,,,,,,,Formalin,1,,Total,0.014154281670205236,70.65,,
